date,rate,prestart time,total time,bytes
2018-07-14T23:17:00,6306581,0.059424,1.829261,11536384
2018-07-14T23:18:02,6469426,0.060215,1.783216,11536384
2018-07-14T23:19:04,6593941,0.080229,1.749543,11536384
2018-07-15T00:17:00,6410900,0.053483,1.799495,11536384
2018-07-15T00:18:02,6288536,0.050332,1.83451,11536384
2018-07-15T00:19:04,6451690,0.063642,1.788118,11536384
2018-07-15T01:17:00,5865223,0.237575,1.966913,11536384
2018-07-15T01:18:02,6299608,0.078978,1.831286,11536384
2018-07-15T01:19:04,6503379,0.046473,1.773906,11536384
2018-07-15T02:17:00,5828152,0.193166,1.979424,11536384
2018-07-15T02:18:02,5949628,0.076323,1.939009,11536384
2018-07-15T02:19:04,6548427,0.058549,1.761703,11536384
2018-07-15T03:17:00,6234808,0.060283,1.850319,11536384
2018-07-15T03:18:02,6255125,0.053888,1.844309,11536384
2018-07-15T03:19:04,6473426,0.05284,1.782114,11536384
2018-07-15T04:17:00,6214937,0.067171,1.856235,11536384
2018-07-15T04:18:02,5204831,0.048481,2.216476,11536384
2018-07-15T04:19:04,6427796,0.055616,1.794765,11536384
2018-07-15T05:17:00,6127593,0.079319,1.882694,11536384
2018-07-15T05:18:02,5823897,0.081721,1.98087,11536384
2018-07-15T05:19:04,6579500,0.071244,1.753383,11536384
2018-07-15T06:17:00,6491424,0.082432,1.777173,11536384
2018-07-15T06:18:02,2255213,0.065545,5.115428,11536384
2018-07-15T06:19:07,6062075,0.049645,1.903042,11536384
2018-07-15T07:17:00,6302041,0.077209,1.830579,11536384
2018-07-15T07:18:02,5953300,0.063847,1.937813,11536384
2018-07-15T07:19:04,6463191,0.079997,1.784936,11536384
2018-07-15T08:17:00,6138607,0.072029,1.879316,11536384
2018-07-15T08:18:02,6213002,0.073878,1.856813,11536384
2018-07-15T08:19:04,6276930,0.054445,1.837902,11536384
2018-07-15T09:17:00,5882650,0.098384,1.961086,11536384
2018-07-15T09:18:02,5357698,0.049401,2.153235,11536384
2018-07-15T09:19:04,6254436,0.080144,1.844512,11536384
2018-07-15T10:17:00,6550870,0.05249,1.761046,11536384
2018-07-15T10:18:02,6381615,0.067129,1.807753,11536384
2018-07-15T10:19:04,4391288,0.060682,2.627107,11536384
2018-07-15T11:17:00,5986619,0.104318,1.927028,11536384
2018-07-15T11:18:02,6827535,0.056517,1.689685,11536384
2018-07-15T11:19:04,6478490,0.05483,1.780721,11536384
2018-07-15T12:17:00,3660854,0.484416,3.151282,11536384
2018-07-15T12:18:03,5232043,0.080178,2.204948,11536384
2018-07-15T12:19:06,6293188,0.056013,1.833154,11536384
2018-07-15T13:17:00,6193064,0.066479,1.862791,11536384
2018-07-15T13:18:02,6200530,0.061672,1.860548,11536384
2018-07-15T13:19:04,6397285,0.061318,1.803325,11536384
2018-07-15T14:17:00,6282574,0.074661,1.836251,11536384
2018-07-15T14:18:02,6083801,0.05178,1.896246,11536384
2018-07-15T14:19:04,6335010,0.05283,1.821052,11536384
2018-07-15T15:17:00,6193306,0.065736,1.862718,11536384
2018-07-15T15:18:01,6207329,0.075044,1.85851,11536384
2018-07-15T15:19:03,6427463,0.065118,1.794858,11536384
2018-07-15T16:17:00,6135532,0.064777,1.880258,11536384
2018-07-15T16:18:02,6336781,0.062573,1.820543,11536384
2018-07-15T16:19:04,6314742,0.061329,1.826897,11536384
2018-07-15T17:17:00,6463318,0.061081,1.784901,11536384
2018-07-15T17:18:02,6409650,0.059536,1.799846,11536384
2018-07-15T17:19:04,6311118,0.061071,1.827946,11536384
2018-07-15T18:17:00,6255362,0.08552,1.844239,11536384
2018-07-15T18:18:02,6197302,0.057159,1.861517,11536384
2018-07-15T18:19:04,6256862,0.062362,1.843797,11536384
2018-07-15T19:17:00,6379681,0.057246,1.808301,11536384
2018-07-15T19:18:02,6454014,0.059423,1.787474,11536384
2018-07-15T19:19:04,6416309,0.045597,1.797978,11536384
2018-07-15T20:17:00,6236830,0.056083,1.849719,11536384
2018-07-15T20:18:02,6427685,0.048939,1.794796,11536384
2018-07-15T20:19:04,6182489,0.065482,1.865977,11536384
2018-07-15T21:17:00,4931827,0.061761,2.33917,11536384
2018-07-15T21:18:02,5001159,0.054155,2.306742,11536384
2018-07-15T21:19:05,5171061,0.061769,2.230951,11536384
2018-07-15T22:17:00,5574651,0.07263,2.069436,11536384
2018-07-15T22:18:02,5120668,0.066927,2.252906,11536384
2018-07-15T22:19:05,5355412,0.077758,2.154154,11536384
2018-07-15T23:17:00,6264629,0.055145,1.841511,11536384
2018-07-15T23:18:02,6275913,0.056083,1.8382,11536384
2018-07-15T23:19:04,6184617,0.050224,1.865335,11536384
2018-07-16T00:17:00,6319360,0.093752,1.825562,11536384
2018-07-16T00:18:02,6388835,0.074616,1.80571,11536384
2018-07-16T00:19:04,6372594,0.057061,1.810312,11536384
2018-07-16T01:17:00,6378869,0.088253,1.808531,11536384
2018-07-16T01:18:02,5722398,0.070661,2.016005,11536384
2018-07-16T01:19:04,6252755,0.055133,1.845008,11536384
2018-07-16T02:17:00,6185111,0.055131,1.865186,11536384
2018-07-16T02:18:02,4818698,0.050287,2.394087,11536384
2018-07-16T02:19:04,6492388,0.056004,1.776909,11536384
2018-07-16T03:17:00,6506552,0.084416,1.773041,11536384
2018-07-16T03:18:02,5422611,0.081251,2.127459,11536384
2018-07-16T03:19:04,6074261,0.050668,1.899224,11536384
2018-07-16T04:17:00,6306985,0.075584,1.829144,11536384
2018-07-16T04:18:02,6136958,0.056913,1.879821,11536384
2018-07-16T04:19:04,6111755,0.073964,1.887573,11536384
2018-07-16T05:17:00,6355423,0.062185,1.815203,11536384
2018-07-16T05:18:02,6413064,0.082361,1.798888,11536384
2018-07-16T05:19:04,6461356,0.075385,1.785443,11536384
2018-07-16T06:17:00,6221573,0.071942,1.854255,11536384
2018-07-16T06:18:02,6270936,0.057797,1.839659,11536384
2018-07-16T06:19:04,6385659,0.068152,1.806608,11536384
2018-07-16T07:17:00,5609270,0.335441,2.056664,11536384
2018-07-16T07:18:02,5685308,0.082093,2.029157,11536384
2018-07-16T07:19:04,6371207,0.057986,1.810706,11536384
2018-07-16T08:17:00,6163332,0.137682,1.871777,11536384
2018-07-16T08:18:02,6252741,0.050991,1.845012,11536384
2018-07-16T08:19:04,5644556,0.066683,2.043807,11536384
2018-07-16T09:17:00,6446765,0.056679,1.789484,11536384
2018-07-16T09:18:02,6378704,0.055977,1.808578,11536384
2018-07-16T09:19:04,6362525,0.062573,1.813177,11536384
2018-07-16T10:17:00,6304665,0.055078,1.829817,11536384
2018-07-16T10:18:02,6323028,0.080703,1.824503,11536384
2018-07-16T10:19:04,5530669,0.05901,2.085893,11536384
2018-07-16T11:17:00,6442567,0.046282,1.79065,11536384
2018-07-16T11:18:02,6315153,0.049753,1.826778,11536384
2018-07-16T11:19:04,6692243,0.052231,1.723844,11536384
2018-07-16T12:17:00,6613306,0.078614,1.74442,11536384
2018-07-16T12:18:02,5780936,0.059653,1.995591,11536384
2018-07-16T12:19:04,6316339,0.055679,1.826435,11536384
2018-07-16T13:17:00,6269467,0.109973,1.84009,11536384
2018-07-16T13:18:02,6434026,0.072812,1.793027,11536384
2018-07-16T13:19:04,6336071,0.055316,1.820747,11536384
2018-07-16T14:17:00,6247270,0.047722,1.846628,11536384
2018-07-16T14:18:02,6398977,0.080634,1.802848,11536384
2018-07-16T14:19:04,6486850,0.059293,1.778426,11536384
2018-07-16T15:17:00,6382946,0.059492,1.807376,11536384
2018-07-16T15:18:02,6429093,0.052618,1.794403,11536384
2018-07-16T15:19:04,6413024,0.060406,1.798899,11536384
2018-07-16T16:17:00,2339067,0.103947,4.932045,11536384
2018-07-16T16:18:05,2707480,0.10048,4.26093,11536384
2018-07-16T16:19:10,6314262,0.056936,1.827036,11536384
2018-07-16T17:17:00,6326558,0.074497,1.823485,11536384
2018-07-16T17:18:02,5326512,0.089141,2.165842,11536384
2018-07-16T17:19:05,6498825,0.05315,1.775149,11536384
2018-07-16T18:17:00,6182735,0.064552,1.865903,11536384
2018-07-16T18:18:02,6197975,0.062607,1.861315,11536384
2018-07-16T18:19:04,6379614,0.06711,1.80832,11536384
2018-07-16T19:17:00,6357903,0.080548,1.814495,11536384
2018-07-16T19:18:02,6338613,0.049399,1.820017,11536384
2018-07-16T19:19:04,6355791,0.043488,1.815098,11536384
2018-07-16T20:17:00,5093065,0.065595,2.265116,11536384
2018-07-16T20:18:02,5807804,0.060032,1.986359,11536384
2018-07-16T20:19:04,4905582,0.067912,2.351685,11536384
2018-07-16T22:17:00,6118669,0.082216,1.88544,11536384
2018-07-16T22:18:03,5003365,0.055133,2.305725,11536384
2018-07-16T22:19:05,5880006,0.058824,1.961968,11536384
2018-07-16T23:17:00,6339365,0.056618,1.819801,11536384
2018-07-16T23:18:02,5866362,0.076482,1.966531,11536384
2018-07-16T23:19:05,6197638,0.054735,1.861416,11536384
2018-07-17T00:17:00,6431085,0.055495,1.793847,11536384
2018-07-17T00:18:02,6393144,0.056358,1.804493,11536384
2018-07-17T00:19:04,6331926,0.051056,1.821939,11536384
2018-07-17T01:17:00,6238611,0.059476,1.849191,11536384
2018-07-17T01:18:02,6458799,0.060661,1.78615,11536384
2018-07-17T01:19:04,6367297,0.056201,1.811818,11536384
2018-07-17T02:17:00,6278632,0.057357,1.837404,11536384
2018-07-17T02:18:02,6317536,0.061391,1.826089,11536384
2018-07-17T02:19:04,6278044,0.064673,1.837576,11536384
2018-07-17T03:17:00,6138457,0.058345,1.879362,11536384
2018-07-17T03:18:02,6365038,0.052457,1.812461,11536384
2018-07-17T03:19:04,6012124,0.076096,1.918853,11536384
2018-07-17T04:17:00,6046928,0.173081,1.907809,11536384
2018-07-17T04:18:02,6521338,0.061285,1.769021,11536384
2018-07-17T04:19:04,6170311,0.064225,1.86966,11536384
2018-07-17T05:17:00,6192814,0.06137,1.862866,11536384
2018-07-17T05:18:02,6440345,0.048559,1.791268,11536384
2018-07-17T05:19:04,6308071,0.06225,1.828829,11536384
2018-07-17T06:17:00,6103064,0.052011,1.890261,11536384
2018-07-17T06:18:02,7062211,0.055168,1.633537,11536384
2018-07-17T06:19:04,6210604,0.054683,1.85753,11536384
2018-07-17T07:17:00,6025785,0.081901,1.914503,11536384
2018-07-17T07:18:02,6523642,0.074237,1.768396,11536384
2018-07-17T07:19:04,6433176,0.054661,1.793264,11536384
2018-07-17T08:17:00,6208348,0.085272,1.858205,11536384
2018-07-17T08:18:02,6322903,0.052785,1.824539,11536384
2018-07-17T08:19:04,6388244,0.060318,1.805877,11536384
2018-07-17T09:17:00,6175113,0.077694,1.868206,11536384
2018-07-17T09:18:02,6490818,0.049367,1.777339,11536384
2018-07-17T09:19:04,5829795,0.064326,1.978866,11536384
2018-07-17T10:17:00,6321870,0.051,1.824837,11536384
2018-07-17T10:18:02,6598150,0.064637,1.748427,11536384
2018-07-17T10:19:04,6369596,0.071792,1.811164,11536384
2018-07-17T11:17:01,5838174,0.19111,1.976026,11536384
2018-07-17T11:18:03,6367856,0.052594,1.811659,11536384
2018-07-17T11:19:05,6481799,0.058691,1.779812,11536384
2018-07-17T12:17:00,6388669,0.052056,1.805757,11536384
2018-07-17T12:18:02,6653945,0.056081,1.733766,11536384
2018-07-17T12:19:04,6241379,0.08121,1.848371,11536384
2018-07-17T13:17:00,6235330,0.131533,1.850164,11536384
2018-07-17T13:18:02,6434464,0.045763,1.792905,11536384
2018-07-17T13:19:04,6215871,0.048271,1.855956,11536384
2018-07-17T14:17:00,6343294,0.093087,1.818674,11536384
2018-07-17T14:18:02,6343503,0.071333,1.818614,11536384
2018-07-17T14:19:04,6532116,0.086415,1.766102,11536384
2018-07-17T15:17:00,6244781,0.061982,1.847364,11536384
2018-07-17T15:18:02,6186548,0.084326,1.864753,11536384
2018-07-17T15:19:04,6497303,0.051628,1.775565,11536384
2018-07-17T16:17:00,6062002,0.073994,1.903065,11536384
2018-07-17T16:18:02,6573486,0.064552,1.754987,11536384
2018-07-17T16:19:04,6255074,0.05893,1.844324,11536384
2018-07-17T17:17:00,6163645,0.059921,1.871682,11536384
2018-07-17T17:18:02,6324921,0.067257,1.823957,11536384
2018-07-17T17:19:04,6093306,0.055046,1.893288,11536384
2018-07-17T18:17:00,5312949,0.087788,2.171371,11536384
2018-07-17T18:18:02,5559804,0.063465,2.074962,11536384
2018-07-17T18:19:04,6083409,0.055093,1.896368,11536384
2018-07-17T19:17:00,6337036,0.072106,1.82047,11536384
2018-07-17T19:18:02,6202557,0.065692,1.85994,11536384
2018-07-17T19:19:04,6367009,0.065283,1.8119,11536384
2018-07-17T20:17:00,5210094,0.08031,2.214237,11536384
2018-07-17T20:18:02,6403875,0.066238,1.801469,11536384
2018-07-17T20:19:04,6420616,0.059977,1.796772,11536384
2018-07-17T21:17:00,4764942,0.229569,2.421096,11536384
2018-07-17T21:18:03,5992873,0.0612,1.925017,11536384
2018-07-17T21:19:05,6379173,0.051292,1.808445,11536384
2018-07-17T22:17:00,5890309,0.067896,1.958536,11536384
2018-07-17T22:18:02,5737527,0.064755,2.010689,11536384
2018-07-17T22:19:04,5676214,0.054207,2.032408,11536384
2018-07-17T23:17:00,6157237,0.065036,1.87363,11536384
2018-07-17T23:18:02,6449310,0.066529,1.788778,11536384
2018-07-17T23:19:04,6223815,0.05665,1.853587,11536384
2018-07-18T00:17:01,6278652,0.060152,1.837398,11536384
2018-07-18T00:18:02,6292533,0.082887,1.833345,11536384
2018-07-18T00:19:04,6481617,0.088339,1.779862,11536384
2018-07-18T01:17:01,6011188,0.146472,1.919152,11536384
2018-07-18T01:18:02,6371798,0.052503,1.810538,11536384
2018-07-18T01:19:04,6372150,0.050485,1.810438,11536384
2018-07-18T02:17:00,5725363,0.24095,2.014961,11536384
2018-07-18T02:18:02,6437516,0.074436,1.792055,11536384
2018-07-18T02:19:04,6646971,0.062852,1.735585,11536384
2018-07-18T03:17:00,6217171,0.079342,1.855568,11536384
2018-07-18T03:18:02,6666048,0.054106,1.730618,11536384
2018-07-18T03:19:04,6269123,0.055283,1.840191,11536384
2018-07-18T04:17:00,6378115,0.082036,1.808745,11536384
2018-07-18T04:18:02,6492067,0.057339,1.776997,11536384
2018-07-18T04:19:03,6405749,0.075882,1.800942,11536384
2018-07-18T05:17:00,6390495,0.060297,1.805241,11536384
2018-07-18T05:18:02,6356109,0.052488,1.815007,11536384
2018-07-18T05:19:04,6276196,0.05375,1.838117,11536384
2018-07-18T06:17:00,6350298,0.082378,1.816668,11536384
2018-07-18T06:18:02,6355063,0.057075,1.815306,11536384
2018-07-18T06:19:04,6134315,0.055023,1.880631,11536384
2018-07-18T07:17:00,6350025,0.06205,1.816746,11536384
2018-07-18T07:18:02,6438044,0.074746,1.791908,11536384
2018-07-18T07:19:03,6778635,0.051437,1.701874,11536384
2018-07-18T08:17:00,6173543,0.057694,1.868681,11536384
2018-07-18T08:18:02,6570821,0.050044,1.755699,11536384
2018-07-18T08:19:04,6508196,0.057197,1.772593,11536384
2018-07-18T09:17:00,6377984,0.088216,1.808782,11536384
2018-07-18T09:18:02,6393105,0.068737,1.804504,11536384
2018-07-18T09:19:04,6612476,0.062503,1.744639,11536384
2018-07-18T10:17:01,6143822,0.07513,1.877721,11536384
2018-07-18T10:18:03,6307136,0.075899,1.8291,11536384
2018-07-18T10:19:04,0,0,74.729997,0
2018-07-18T11:17:00,760916,0.178283,15.161167,11536384
2018-07-18T11:18:16,611736,0.092549,18.858409,11536384
2018-07-18T11:19:35,643948,0.044408,17.915079,11536384
2018-07-18T12:17:00,124965,0.060887,92.316258,11536384
2018-07-18T12:19:33,61118,0.050864,188.75545,11536384
2018-07-18T12:23:42,105371,1.056432,109.482553,11536384
2018-07-18T13:17:00,5868842,0.156772,1.9657,11536384
2018-07-18T13:18:02,6393902,0.087553,1.804279,11536384
2018-07-18T13:19:04,6362539,0.071424,1.813173,11536384
2018-07-18T14:17:00,6101214,0.061184,1.890834,11536384
2018-07-18T14:18:02,6460242,0.056099,1.785751,11536384
2018-07-18T14:19:04,6456359,0.055027,1.786825,11536384
2018-07-18T15:17:00,6401967,0.069162,1.802006,11536384
2018-07-18T15:18:02,6372347,0.051518,1.810382,11536384
2018-07-18T15:19:04,6181804,0.07993,1.866184,11536384
2018-07-18T16:17:00,6272985,0.080344,1.839058,11536384
2018-07-18T16:18:02,6093303,0.05617,1.893289,11536384
2018-07-18T16:19:04,6527415,0.05227,1.767374,11536384
2018-07-18T17:17:00,6409853,0.067545,1.799789,11536384
2018-07-18T17:18:01,6386780,0.056852,1.806291,11536384
2018-07-18T17:19:03,6372478,0.053873,1.810345,11536384
2018-07-18T18:17:00,245403,0.05042,47.009795,11536384
2018-07-18T18:18:47,242509,0.061785,47.57089,11536384
2018-07-18T18:20:35,226487,0.078118,50.936125,11536384
2018-07-18T19:17:00,864583,0.062107,13.343286,11536384
2018-07-18T19:18:13,678534,0.079123,17.001921,11536384
2018-07-18T19:19:30,744741,0.055044,15.490446,11536384
2018-07-18T20:17:00,5571216,0.092049,2.070712,11536384
2018-07-18T20:18:03,5504217,0.054301,2.095917,11536384
2018-07-18T20:19:05,5262984,0.057455,2.191985,11536384
2018-07-18T21:17:00,5225509,0.106705,2.207705,11536384
2018-07-18T21:18:03,4645079,0.059551,2.483571,11536384
2018-07-18T21:19:05,4540389,0.062988,2.540836,11536384
2018-07-18T22:17:00,5652111,0.05421,2.041075,11536384
2018-07-18T22:18:02,5533887,0.063362,2.08468,11536384
2018-07-18T22:19:04,5464709,0.056316,2.11107,11536384
2018-07-18T23:17:00,6496373,0.066414,1.775819,11536384
2018-07-18T23:18:02,6313826,0.051885,1.827162,11536384
2018-07-18T23:19:04,6449789,0.054477,1.788645,11536384
2018-07-19T00:17:00,6234050,0.072537,1.850544,11536384
2018-07-19T00:18:02,6432193,0.056366,1.793538,11536384
2018-07-19T00:19:04,6584186,0.055335,1.752135,11536384
2018-07-19T01:17:00,6427893,0.049064,1.794738,11536384
2018-07-19T01:18:02,6492670,0.049588,1.776832,11536384
2018-07-19T01:19:04,6268830,0.05653,1.840277,11536384
2018-07-19T02:17:00,6498730,0.076818,1.775175,11536384
2018-07-19T02:18:02,6541339,0.056425,1.763612,11536384
2018-07-19T02:19:03,6216119,0.057081,1.855882,11536384
2018-07-19T03:17:00,6471287,0.081226,1.782703,11536384
2018-07-19T03:18:02,6410423,0.060649,1.799629,11536384
2018-07-19T03:19:04,6425934,0.076053,1.795285,11536384
2018-07-19T04:17:00,6529044,0.089893,1.766933,11536384
2018-07-19T04:18:02,6362784,0.085484,1.813103,11536384
2018-07-19T04:19:04,6210828,0.056314,1.857463,11536384
2018-07-19T05:17:00,5989784,0.150239,1.92601,11536384
2018-07-19T05:18:02,6180582,0.056612,1.866553,11536384
2018-07-19T05:19:04,6107603,0.079437,1.888856,11536384
2018-07-19T06:17:00,6408464,0.079643,1.800179,11536384
2018-07-19T06:18:02,6428301,0.051953,1.794624,11536384
2018-07-19T06:19:04,6436837,0.061238,1.792244,11536384
2018-07-19T07:17:00,6648281,0.049005,1.735243,11536384
2018-07-19T07:18:02,6180188,0.068431,1.866672,11536384
2018-07-19T07:19:04,6100533,0.049026,1.891045,11536384
2018-07-19T08:17:00,5995262,0.09774,1.92425,11536384
2018-07-19T08:18:02,6250421,0.048587,1.845697,11536384
2018-07-19T08:19:04,6323121,0.048672,1.824476,11536384
2018-07-19T09:17:00,1325397,0.066018,8.704095,11536384
2018-07-19T09:18:09,817465,0.067155,14.112376,11536384
2018-07-19T09:19:23,943765,0.045076,12.223783,11536384
2018-07-19T10:17:01,169400,0.052756,68.101315,11536384
2018-07-19T10:19:09,6142660,0.050481,1.878076,11536384
2018-07-19T10:20:11,99421,0.099179,116.035505,11536384
2018-07-19T11:17:01,6426020,0.059909,1.795261,11536384
2018-07-19T11:18:03,6362139,0.054466,1.813287,11536384
2018-07-19T11:19:04,5957411,0.053196,1.936476,11536384
2018-07-19T12:17:00,6267784,0.107611,1.840584,11536384
2018-07-19T12:18:02,6126191,0.042876,1.883125,11536384
2018-07-19T12:19:04,6647760,0.055174,1.735379,11536384
2018-07-19T13:17:00,6478261,0.086137,1.780784,11536384
2018-07-19T13:18:02,6588717,0.067229,1.75093,11536384
2018-07-19T13:19:04,6370781,0.050284,1.810827,11536384
2018-07-19T14:17:00,6359133,0.076798,1.814144,11536384
2018-07-19T14:18:02,5952004,0.08062,1.938235,11536384
2018-07-19T14:19:04,6178490,0.080297,1.867185,11536384
2018-07-19T15:17:00,6277962,0.085379,1.8376,11536384
2018-07-19T15:18:02,6423741,0.05647,1.795898,11536384
2018-07-19T15:19:04,6301765,0.082659,1.830659,11536384
2018-07-19T16:17:00,5961770,0.155961,1.93506,11536384
2018-07-19T16:18:02,6284727,0.048237,1.835622,11536384
2018-07-19T16:19:04,6331235,0.06079,1.822138,11536384
2018-07-19T17:17:00,6198074,0.089647,1.861285,11536384
2018-07-19T17:18:02,6512366,0.059234,1.771458,11536384
2018-07-19T17:19:03,6321521,0.062221,1.824938,11536384
2018-07-19T18:17:00,6019468,0.145879,1.916512,11536384
2018-07-19T18:18:02,6045365,0.070898,1.908302,11536384
2018-07-19T18:19:04,120334,0.056496,95.869402,11536384
2018-07-19T19:17:00,343174,0.052358,33.616698,11536384
2018-07-19T19:18:33,453691,0.06827,25.427837,11536384
2018-07-19T19:19:59,337016,0.049528,34.230895,11536384
2018-07-19T20:17:01,5688947,0.091196,2.027859,11536384
2018-07-19T20:18:03,5446970,0.068137,2.117945,11536384
2018-07-19T20:19:05,3501536,0.069701,3.294663,11536384
2018-07-19T21:17:01,6016307,0.144865,1.917519,11536384
2018-07-19T21:18:03,5401510,0.051379,2.13577,11536384
2018-07-19T21:19:05,5278536,0.053084,2.185527,11536384
2018-07-19T22:17:00,6192326,0.085642,1.863013,11536384
2018-07-19T22:18:02,6534702,0.061201,1.765403,11536384
2018-07-19T22:19:04,6046718,0.062706,1.907875,11536384
2018-07-19T23:17:00,6324227,0.057349,1.824157,11536384
2018-07-19T23:18:02,6150005,0.066575,1.875833,11536384
2018-07-19T23:19:04,6211102,0.054602,1.857381,11536384
2018-07-20T00:17:00,6064264,0.139917,1.902355,11536384
2018-07-20T00:18:02,6415128,0.059859,1.798309,11536384
2018-07-20T00:19:04,6258630,0.050614,1.843276,11536384
2018-07-20T01:17:00,6289325,0.060912,1.83428,11536384
2018-07-20T01:18:02,6236500,0.056681,1.849817,11536384
2018-07-20T01:19:04,6604186,0.067703,1.746829,11536384
2018-07-20T02:17:00,6192246,0.106783,1.863037,11536384
2018-07-20T02:18:02,6423802,0.062336,1.795881,11536384
2018-07-20T02:19:04,6313812,0.05255,1.827166,11536384
2018-07-20T03:17:00,6094101,0.177625,1.893041,11536384
2018-07-20T03:18:02,6524864,0.062133,1.768065,11536384
2018-07-20T03:19:04,6435078,0.0712,1.792734,11536384
2018-07-20T04:17:00,6162144,0.081348,1.872138,11536384
2018-07-20T04:18:02,6302202,0.056414,1.830532,11536384
2018-07-20T04:19:04,6463521,0.064759,1.784845,11536384
2018-07-20T05:17:00,6713972,0.050743,1.718265,11536384
2018-07-20T05:18:02,6156159,0.052754,1.873958,11536384
2018-07-20T05:19:04,6334815,0.055622,1.821108,11536384
2018-07-20T06:17:00,6151343,0.077321,1.875425,11536384
2018-07-20T06:18:02,6322525,0.051065,1.824648,11536384
2018-07-20T06:19:04,5993122,0.062997,1.924937,11536384
2018-07-20T07:17:00,6130863,0.057811,1.88169,11536384
2018-07-20T07:18:02,6268363,0.066136,1.840414,11536384
2018-07-20T07:19:04,6240288,0.07245,1.848694,11536384
2018-07-20T08:17:00,6271549,0.053715,1.839479,11536384
2018-07-20T08:18:02,6274490,0.050857,1.838617,11536384
2018-07-20T08:19:04,6728975,0.065906,1.714434,11536384
2018-07-20T09:17:00,3788565,0.075064,3.045053,11536384
2018-07-20T09:18:04,5634298,0.063313,2.047528,11536384
2018-07-20T09:19:06,5975051,0.058164,1.930759,11536384
2018-07-20T10:17:00,477288,0.05666,24.170661,11536384
2018-07-20T10:18:24,465826,0.066315,24.765432,11536384
2018-07-20T10:19:49,521412,0.054853,22.125239,11536384
2018-07-20T11:17:00,81173,1.263552,142.12023,11536384
2018-07-20T11:20:22,85180,0.067952,135.434834,11536384
2018-07-20T11:23:38,101464,0.06206,113.698797,11536384
2018-07-20T12:17:00,202401,0.062623,56.997535,11536384
2018-07-20T12:18:57,107676,0.065783,107.13924,11536384
2018-07-20T12:21:44,79597,0.096749,144.933873,11536384
2018-07-20T13:17:00,6342708,0.087551,1.818842,11536384
2018-07-20T13:18:02,6222701,0.065069,1.853919,11536384
2018-07-20T13:19:04,6460708,0.063986,1.785622,11536384
2018-07-20T14:17:00,6168391,0.120703,1.870242,11536384
2018-07-20T14:18:02,6355567,0.060961,1.815162,11536384
2018-07-20T14:19:04,4104764,0.082855,2.810486,11536384
2018-07-20T15:17:00,6215878,0.085616,1.855954,11536384
2018-07-20T15:18:02,6230706,0.061362,1.851537,11536384
2018-07-20T15:19:04,6259296,0.067196,1.84308,11536384
2018-07-20T16:17:00,6028808,0.185538,1.913543,11536384
2018-07-20T16:18:02,6119659,0.061199,1.885135,11536384
2018-07-20T16:19:04,6516748,0.052528,1.770267,11536384
2018-07-20T17:17:00,6373921,0.062939,1.809935,11536384
2018-07-20T17:18:02,6315288,0.062296,1.826739,11536384
2018-07-20T17:19:04,6309755,0.068762,1.828341,11536384
2018-07-20T18:17:01,381445,0.072359,30.243881,11536384
2018-07-20T18:18:31,396109,0.098059,29.124245,11536384
2018-07-20T18:20:00,218667,0.084306,52.757628,11536384
2018-07-20T19:17:00,290925,0.095457,39.654137,11536384
2018-07-20T19:18:40,295711,0.078083,39.012317,11536384
2018-07-20T19:20:19,293702,0.139513,39.279172,11536384
2018-07-20T20:17:00,2883045,0.074549,4.001458,11536384
2018-07-20T20:18:04,842251,0.080636,13.697084,11536384
2018-07-20T20:19:18,3813034,0.062634,3.025513,11536384
2018-07-20T21:17:00,6339623,0.051872,1.819727,11536384
2018-07-20T21:18:02,4872279,0.062664,2.367759,11536384
2018-07-20T21:19:05,5839022,0.062087,1.975739,11536384
2018-07-20T22:17:00,6404782,0.104219,1.801214,11536384
2018-07-20T22:18:02,6167929,0.083908,1.870382,11536384
2018-07-20T22:19:04,6215730,0.050918,1.855998,11536384
2018-07-20T23:17:00,6407432,0.062559,1.800469,11536384
2018-07-20T23:18:02,5117204,0.051133,2.254431,11536384
2018-07-20T23:19:04,6281979,0.058018,1.836425,11536384
2018-07-21T00:17:00,6515956,0.060272,1.770482,11536384
2018-07-21T00:18:02,6254945,0.065454,1.844362,11536384
2018-07-21T00:19:04,6309068,0.06568,1.82854,11536384
2018-07-21T01:17:00,6214354,0.062825,1.856409,11536384
2018-07-21T01:18:02,6417598,0.076378,1.797617,11536384
2018-07-21T01:19:04,6502199,0.054924,1.774228,11536384
2018-07-21T02:17:00,6342732,0.057329,1.818835,11536384
2018-07-21T02:18:02,6381530,0.051143,1.807777,11536384
2018-07-21T02:19:04,6500330,0.082191,1.774738,11536384
2018-07-21T03:17:00,5883262,0.150421,1.960882,11536384
2018-07-21T03:18:03,6178195,0.051391,1.867274,11536384
2018-07-21T03:19:05,6108198,0.071224,1.888672,11536384
2018-07-21T04:17:00,6264282,0.058345,1.841613,11536384
2018-07-21T04:18:02,6325288,0.063839,1.823851,11536384
2018-07-21T04:19:04,6111926,0.068781,1.88752,11536384
2018-07-21T05:17:00,6422135,0.055834,1.796347,11536384
2018-07-21T05:18:02,6448527,0.056976,1.788995,11536384
2018-07-21T05:19:04,6006093,0.062931,1.92078,11536384
2018-07-21T06:17:00,6302894,0.051449,1.830331,11536384
2018-07-21T06:18:02,6228863,0.050447,1.852085,11536384
